expert_id,total_tokens_routed,unique_tokens_routed,top_50_tokens,top50_mass_pct,vocab_entropy,human_purity_score,human_category_label,human_syntactic_or_semantic
E184,2914,225,tallest(6.21); ensuing(6.21); Eight(6.21); sixteen(6.21); fourteen(6.21); respective(6.21); strongest(6.21); closest(6.21); youngest(6.21); bulk(6.21); twin(6.21); fastest(6.21); tenth(6.21); lowest(6.21); thirty(6.21); longest(6.21); multiple(6.21); twelve(6.21); earliest(6.21); none(6.21); remainder(6.21); oldest(6.21); greatest(6.21); Most(6.21); latter(6.21); Many(6.21); largest(6.21); highest(6.21); Other(6.21); recent(6.21); additional(6.21); initial(6.21); Several(6.21); twenty(6.21); numerous(6.21); These(6.21); Some(6.21); entire(6.21); most(6.21); other(6.21); few(6.21); best(6.21); various(6.21); main(6.21); many(6.19); major(6.18); these(6.18); two(6.17); three(6.15); last(6.15),48.1,4.306,,,
E185,3389,38,of(4.88); among(4.85); within(4.60); from(4.52); for(4.32); at(3.98); in(3.87); below(3.58); inches(3.29); throughout(2.88); into(1.72); around(1.38); through(1.21); over(0.84); by(0.82); against(0.47); during(0.03); s(-0.71); with(-0.79); on(-1.50); .(-2.67); to(-3.57),99.4,1.472,,,
E186,4489,118,across(5.55); along(5.46); off(5.44); occupied(5.38); over(5.28); under(5.27); during(5.21); within(5.20); amongst(5.17); using(5.08); from(5.02); into(4.98); throughout(4.97); down(4.85); up(4.82); onto(4.81); replaced(4.78); visited(4.74); on(4.63); for(4.56); made(4.53); removed(4.43); taken(4.42); among(4.35); above(4.34); used(4.29); between(4.23); through(4.23); in(4.13); outside(4.07); inside(4.00); away(3.83); subject(3.58); available(3.58); completed(3.38); entered(3.36); behind(3.31); given(3.21); out(3.13); released(3.07); together(3.00); reached(2.95); upon(2.71); returned(2.50); against(2.48); near(2.23); use(2.06); at(2.03); around(1.97); of(1.95),95.3,2.903,,,
E187,2632,510,Census(6.36); tallest(6.36); median(6.36); joint(6.36); variety(6.36); equal(6.36); adult(6.36); extra(6.36); type(6.36); career(6.36); total(6.36); pair(6.36); number(6.36); couple(6.36); kg(6.36); demographic(6.36); proportion(6.36); individual(6.36); overall(6.36); worldwide(6.36); trio(6.36); collective(6.36); census(6.36); gross(6.36); overnight(6.36); female(6.36); average(6.36); peak(6.36); hundreds(6.36); annual(6.36); km(6.34); population(6.32); official(6.28); majority(6.25); time(6.25); night(6.24); lot(6.22); fact(6.12); range(6.10); weekend(6.09); international(6.07); m2(6.03); amount(6.03); world(6.01); city(5.99); global(5.94); deceased(5.94); double(5.94); date(5.91); state(5.88),39.2,5.270,,,
E188,3089,690,London(6.12); BC(6.12); Charleston(6.12); Manila(6.12); Belfast(6.12); Thanhouser(6.12); Carnegie(6.12); AAA(6.12); Auckland(6.12); Baghdad(6.12); Paula(6.12); Malaya(6.12); Bavaria(6.12); Suez(6.12); Washington(6.12); Canada(6.12); California(6.12); Java(6.12); Fringe(6.12); Louisville(6.12); Brisbane(6.12); MGM(6.12); Guatemala(6.12); Krusty(6.12); Zimbabwe(6.12); Booker(6.12); Aberdeen(6.12); Ely(6.12); Memphis(6.12); Prague(6.12); Los(6.12); Virginia(6.12); Louis(6.12); Green(6.12); Florida(6.12); Texas(6.12); China(6.12); Angeles(6.12); Florence(6.12); Guadalcanal(6.12); Salisbury(6.12); Petersburg(6.12); Dayton(6.12); Canberra(6.12); Newark(6.12); Hamburg(6.12); Bangladesh(6.12); Halifax(6.12); Middlesex(6.12); Friends(6.12),13.0,5.756,,,
E189,2704,784,sing(6.32); appear(6.32); dive(6.32); belonged(6.32); staying(6.32); relied(6.32); diving(6.32); jumping(6.32); struggling(6.32); hiding(6.32); climbing(6.32); climbed(6.32); anchored(6.32); reacted(6.32); survives(6.32); come(6.32); came(6.32); climb(6.32); sailing(6.32); locked(6.32); rowing(6.32); rushing(6.32); arose(6.32); marched(6.32); disappeared(6.32); flown(6.32); participating(6.32); coming(6.32); look(6.32); occur(6.32); got(6.32); grow(6.32); worked(6.32); struggled(6.32); laugh(6.32); sitting(6.32); dressed(6.32); rolling(6.32); walking(6.32); drag(6.32); putting(6.32); collapsed(6.32); concentrated(6.32); swimming(6.32); riding(6.32); comes(6.32); going(6.32); lying(6.32); standing(6.32); lay(6.32),12.5,6.134,,,
E190,4000,18,the(4.56); this(1.90); these(1.86); both(0.96); some(0.91); its(-0.67); The(-1.25); of(-1.83); in(-4.24),99.7,0.142,,,
E191,3993,6,the(4.58); The(-0.01); this(-0.18); that(-1.34),99.9,0.065,,,
E192,2509,896,make(6.42); carries(6.42); displays(6.42); operates(6.42); bears(6.42); manages(6.42); weighed(6.42); connects(6.42); varies(6.42); supports(6.42); opens(6.42); ranging(6.42); uses(6.42); offering(6.42); looks(6.42); placing(6.42); explains(6.42); refer(6.42); represent(6.42); participate(6.42); refers(6.42); covers(6.42); features(6.42); construct(6.42); bore(6.42); reveal(6.42); discovers(6.42); bear(6.42); consider(6.42); stands(6.42); raise(6.42); lies(6.42); credits(6.42); survive(6.42); seats(6.42); covering(6.42); give(6.42); maintain(6.42); measured(6.42); prove(6.42); trapping(6.42); describes(6.42); gives(6.42); marks(6.42); offers(6.42); takes(6.42); makes(6.42); discover(6.42); produce(6.42); goes(6.42),12.0,6.299,,,
E193,3154,826,leading(6.09); threatening(6.09); allow(6.09); prompting(6.09); demanding(6.09); keeps(6.09); dropping(6.09); submit(6.09); pointing(6.09); ensured(6.09); loses(6.09); ailed(6.09); gave(6.09); tell(6.09); pushing(6.09); bring(6.09); prevent(6.09); saw(6.09); cing(6.09); restore(6.09); beating(6.09); requiring(6.09); extending(6.09); knocked(6.09); pull(6.09); caused(6.09); find(6.09); allowed(6.09); drove(6.09); offering(6.09); keep(6.09); provide(6.09); retain(6.09); helped(6.09); placing(6.09); believing(6.09); give(6.09); putting(6.09); defeating(6.09); prompted(6.09); earning(6.09); remove(6.09); pushed(6.09); prevented(6.09); facing(6.09); offered(6.09); leave(6.09); informing(6.09); singled(6.09); threatens(6.09),13.1,6.069,,,
E194,2838,941,pe(6.25); wan(6.25); ction(6.25); ort(6.25); ess(6.25); loop(6.25); ator(6.25); ler(6.25); ull(6.25); aster(6.25); depot(6.25); hound(6.25); dome(6.25); ctor(6.25); bert(6.25); hon(6.25); ope(6.25); ique(6.25); ron(6.25); berg(6.25); ki(6.25); path(6.25); ige(6.25); chant(6.25); arc(6.25); rier(6.25); obia(6.25); acher(6.25); ode(6.25); iment(6.25); blade(6.25); progression(6.25); idy(6.25); tongue(6.25); throat(6.25); ology(6.25); ume(6.25); iosity(6.25); ment(6.18); son(6.15); ade(6.14); ry(6.11); ster(6.09); plan(6.09); ake(6.08); ette(6.05); sel(6.02); lam(6.01); ty(6.01); rick(5.98),15.9,6.212,,,
E195,1657,477,Josephine(7.02); Holby(7.02); Sakura(7.02); Phyllis(7.02); Trey(7.02); Stacy(7.02); Erik(7.02); Ringo(7.02); Alma(7.02); Carell(7.02); Sally(7.02); Hurley(7.02); Willow(7.02); Paula(7.02); Seth(7.02); Adolf(7.02); Julie(7.02); Julia(7.02); Evan(7.02); Krusty(7.02); Vernon(7.02); Lindsay(7.02); Ann(7.02); Stephen(7.02); Joseph(7.02); Mark(7.02); Robert(7.02); Michael(7.02); Rich(7.02); Jack(7.02); Jin(7.02); Olivia(7.02); Marc(7.02); Randy(7.02); Glenn(7.02); SpongeBob(7.02); Gerald(7.02); Karen(7.02); Susan(7.02); Newton(7.02); Sonic(7.02); Kenneth(7.02); Kaz(7.02); Alfred(7.02); Keith(7.02); Christopher(7.02); Bobby(7.02); Dwight(7.02); Dale(7.02); Marge(7.02),23.9,5.550,,,
E196,3841,23,in(5.57); for(5.28); during(4.88); between(4.55); by(4.09); within(2.31); with(2.07); on(2.04); into(1.66); along(1.61); at(1.35); through(1.35); following(1.22); around(0.78); after(0.47); from(-0.22); to(-1.58),99.8,1.208,,,
E197,1875,289,wrapped(6.84); restart(6.84); tide(6.84); Beginning(6.84); bulk(6.84); collapse(6.84); completion(6.84); extent(6.84); conclusion(6.84); outbreak(6.84); ahead(6.84); height(6.84); remainder(6.84); terminus(6.84); begin(6.84); finish(6.84); split(6.84); rise(6.84); middle(6.84); kind(6.84); majority(6.84); starting(6.84); beginning(6.84); ends(6.84); portion(6.84); start(6.84); top(6.84); turn(6.84); ending(6.84); fall(6.84); ended(6.84); end(6.84); rest(6.84); course(6.77); km(6.75); comm(6.68); term(6.64); bottom(6.62); length(6.56); opening(6.56); closing(6.52); amount(6.52); process(6.52); birth(6.36); percent(6.33); core(6.31); range(6.29); bout(6.26); spring(6.26); section(6.20),39.3,4.677,,,
E198,3183,999,glam(6.08); kom(6.08); hara(6.08); gal(6.08); lu(6.08); sho(6.08); gon(6.08); wh(6.08); zz(6.08); ho(6.08); amb(6.08); mar(6.08); Bam(6.08); po(6.08); eng(6.08); tar(6.08); sequ(6.08); sou(6.08); ush(6.08); van(6.08); jo(6.08); ha(6.08); dri(6.08); deb(6.08); mor(6.08); rif(6.08); cou(6.08); hu(6.08); quo(6.08); awi(6.08); Indo(6.08); ab(6.08); sh(6.08); Mah(6.08); vor(6.08); wan(6.08); Pa(6.08); cot(6.08); pent(6.08); gro(6.08); rog(6.08); zh(6.08); RT(6.08); gri(6.08); Tok(6.08); Lak(6.08); boo(6.08); CS(6.08); chi(6.08); aman(6.08),12.3,6.249,,,
E199,2251,1009,calder(6.58); Experiment(6.58); vents(6.58); Rwanda(6.58); Acapulco(6.58); Dome(6.58); bamboo(6.58); Anglesey(6.58); Salmon(6.58); Sinai(6.58); Copper(6.58); bitt(6.58); Moresby(6.58); sway(6.58); capsule(6.58); Eich(6.58); cany(6.58); onte(6.58); affiti(6.58); Settle(6.58); wreckage(6.58); chalk(6.58); Shetland(6.58); Speedway(6.58); Ranch(6.58); Jaguar(6.58); obia(6.58); catalyst(6.58); Suez(6.58); Burma(6.58); Reconstruction(6.58); Bavaria(6.58); anity(6.58); salvage(6.58); Baghdad(6.58); vault(6.58); Crete(6.58); Gallipoli(6.58); Calder(6.58); filters(6.58); dust(6.58); Rush(6.58); fabric(6.58); Afghanistan(6.58); Freedom(6.58); Borneo(6.58); Element(6.58); Hole(6.58); Landing(6.58); Hamburg(6.58),10.9,6.473,,,
E200,2291,52,regarding(6.56); roughly(6.56); approximately(6.56); about(6.56); About(6.29); of(5.53); around(5.26); estimated(4.44); how(4.12); behind(4.02); among(3.10); than(2.71); some(2.52); known(2.43); only(2.04); 000(1.85); over(0.82); at(-0.05); with(-0.42),98.1,0.739,,,
E201,1974,379,recon(6.77); legitim(6.77); intr(6.77); mat(6.77); rein(6.77); executive(6.77); imm(6.77); dis(6.77); fl(6.77); vis(6.77); mar(6.77); par(6.77); def(6.77); sou(6.77); sm(6.77); dist(6.77); ref(6.77); mis(6.77); bor(6.77); counter(6.77); har(6.77); inv(6.77); fre(6.77); mal(6.77); vice(6.77); cul(6.77); ad(6.77); con(6.77); cl(6.77); sc(6.77); sub(6.77); sur(6.77); co(6.77); de(6.77); im(6.77); bl(6.77); br(6.77); gr(6.77); ev(6.77); cre(6.77); inter(6.77); des(6.77); bul(6.77); sch(6.77); avoid(6.77); ob(6.77); str(6.77); pl(6.77); cur(6.77); cont(6.77),25.9,5.097,,,
E202,1381,424,pec(7.29); sham(7.29); pa(7.29); ige(7.29); pin(7.29); hus(7.29); sil(7.29); cred(7.29); gar(7.29); ome(7.29); du(7.29); min(7.29); sen(7.29); pen(7.29); ric(7.29); ret(7.29); ins(7.13); dy(7.09); prof(7.09); vo(7.02); tal(7.02); ri(7.02); pe(6.96); jo(6.96); vi(6.96); che(6.87); lor(6.87); fin(6.87); ron(6.87); je(6.87); del(6.87); mo(6.80); kin(6.80); bu(6.80); gg(6.77); ben(6.70); uc(6.70); bed(6.61); este(6.55); ho(6.55); po(6.55); ld(6.55); van(6.55); ind(6.55); hen(6.55); ager(6.55); oo(6.51); pie(6.48); ham(6.48); ba(6.48),19.8,5.578,,,
E203,2520,19,to(6.13); To(4.89); than(1.57); with(0.22); from(-1.35); by(-1.75),99.3,0.139,,,
E204,3456,239,inner(5.96); Early(5.96); preliminary(5.96); same(5.96); own(5.96); initial(5.96); earliest(5.96); previous(5.96); next(5.94); main(5.93); original(5.92); old(5.92); new(5.91); this(5.91); early(5.90); German(5.88); latter(5.87); fourth(5.85); these(5.84); ancient(5.82); third(5.81); final(5.81); subsequent(5.81); Late(5.81); second(5.81); first(5.81); fifth(5.79); 17th(5.74); seventh(5.74); last(5.71); my(5.64); older(5.64); 3rd(5.58); 2nd(5.58); existing(5.55); 21st(5.55); sixth(5.50); Spanish(5.47); respective(5.38); earlier(5.38); actual(5.38); eighth(5.38); Dutch(5.38); your(5.38); current(5.33); other(5.29); former(5.27); overall(5.26); twin(5.23); entire(5.23),47.9,4.178,,,
E205,1274,344,angs(7.40); gars(7.40); rones(7.40); xes(7.40); urs(7.40); gs(7.40); hl(7.40); aks(7.40); kes(7.40); ows(7.40); ries(7.40); ils(7.40); sters(7.40); oes(7.40); ails(7.40); bes(7.40); ems(7.40); ams(7.40); ites(7.40); airs(7.40); ides(7.40); ops(7.40); ys(7.40); ices(7.40); ros(7.40); ves(7.40); ns(7.40); ots(7.40); iles(7.40); tels(7.40); ons(7.40); ks(7.40); ters(7.40); les(7.40); res(7.40); ins(7.40); ures(7.40); ars(7.40); ms(7.40); ls(7.40); ids(7.40); abs(7.40); atives(7.40); ores(7.40); toms(7.40); acks(7.40); ans(7.40); os(7.35); ts(7.34); ens(7.30),33.1,5.008,,,
E206,2373,63,"""...(6.50); (""(6.50); "";(6.50); ""[(6.50); );(6.50); “(6.50); ;(6.37); :(6.09); [...](5.99); ...(5.86); ($(5.83); ""(5.80); ,""(5.77); —(5.73); because(5.56); But(4.74); ((4.69); –(4.39); However(3.84); [(3.55); "",(3.39); how(3.33); include(3.23); ,(2.78); There(2.77); although(2.75); ),(2.46); but(1.89); there(1.75); It(1.20); it(-0.73); that(-0.82); [PAD](-1.74)",98.5,2.239,,,
E207,3069,887,critic(6.13); characters(6.13); cook(6.13); ancestors(6.13); prosecution(6.13); nominee(6.13); wrestler(6.13); terrorist(6.13); mentor(6.13); deities(6.13); defendant(6.13); mother(6.13); wife(6.13); critics(6.13); Award(6.13); brother(6.13); coach(6.13); names(6.13); daughter(6.13); students(6.13); experience(6.13); Awards(6.13); nickname(6.13); touchdowns(6.13); attorney(6.13); witnesses(6.13); CEO(6.13); composers(6.13); symbols(6.13); referee(6.13); producer(6.13); manager(6.13); friends(6.13); secretary(6.13); settlers(6.13); voices(6.13); dancers(6.13); guests(6.13); viewers(6.13); vocals(6.13); writers(6.13); parents(6.13); officials(6.13); husband(6.13); residents(6.13); student(6.13); governor(6.13); historian(6.13); Governor(6.13); homes(6.13),11.8,6.138,,,
E208,2522,53,"or(5.01); but(4.66); and(4.65); though(4.22); so(3.90); –(3.62); ,(3.59); than(3.57); —(3.38); ;(2.95); /(2.43); ((2.36); when(1.84); well(1.57); ""(1.08); before(0.98); that(0.90); while(0.89); "",(0.88); )(0.71); part(0.70); I(0.52); as(-0.33); -(-2.30)",98.5,1.544,,,
E209,3330,176,"Until(6.02); Such(6.02); Among(6.02); Before(6.02); Each(6.02); Despite(6.02); Since(6.02); whose(6.02); Because(6.02); Both(6.02); Though(6.02); Also(6.02); While(6.02); These(6.02); During(6.02); Although(6.02); After(6.02); When(5.98); At(5.96); Other(5.95); His(5.94); In(5.93); That(5.92); If(5.86); Later(5.81); Several(5.79); The(5.76); This(5.75); Of(5.75); Once(5.69); Many(5.69); According(5.60); Along(5.60); One(5.58); Some(5.58); On(5.57); Most(5.57); Within(5.53); ""[(5.53); Upon(5.53); By(5.50); Between(5.50); From(5.46); neither(5.43); Under(5.43); Following(5.39); Over(5.36); Originally(5.34); With(5.31); What(5.28)",74.3,3.306,,,
E210,2660,765,follow(6.34); sway(6.34); try(6.34); shift(6.34); petition(6.34); laugh(6.34); extract(6.34); drag(6.34); dispatch(6.34); chant(6.34); blow(6.34); pull(6.34); boost(6.34); curve(6.34); stand(6.34); turn(6.34); kill(6.34); move(6.34); trad(6.34); hold(6.34); draw(6.34); buy(6.34); shut(6.34); spin(6.34); compete(6.34); march(6.34); lift(6.34); gap(6.34); miss(6.34); signing(6.34); delay(6.34); wait(6.34); rent(6.34); break(6.34); meet(6.34); sell(6.34); drop(6.34); contract(6.34); stop(6.34); fil(6.34); challenge(6.34); purchase(6.34); check(6.34); count(6.34); address(6.34); tip(6.34); bear(6.34); sale(6.34); watch(6.34); assist(6.34),12.5,6.128,,,
E211,1517,452,lach(7.15); asu(7.15); itt(7.15); chi(7.15); elle(7.15); ami(7.15); umber(7.15); oul(7.15); ils(7.15); ault(7.15); agan(7.15); abin(7.15); avig(7.15); rome(7.15); aul(7.15); uc(7.15); ü(7.15); rop(7.15); ust(7.15); eral(7.15); ern(7.15); ff(7.15); itch(7.15); umb(7.15); ork(7.15); ug(7.15); ny(7.15); ett(7.15); ik(7.13); IP(7.09); ark(7.08); amb(7.05); iv(7.02); lig(6.98); ame(6.96); ere(6.96); ree(6.96); gan(6.93); ude(6.93); ose(6.91); ich(6.89); aga(6.89); ali(6.86); ingham(6.83); ubl(6.83); ip(6.79); ax(6.77); TC(6.74); aus(6.74); idan(6.74),28.7,5.536,,,
E212,2778,20,a(6.00); an(5.90); A(5.36); An(4.89); one(4.10); my(3.22); her(2.70); his(1.79); him(0.82),99.5,0.840,,,
E213,2525,309,"prompting(6.42); commenting(6.42); noting(6.42); suggesting(6.42); suggests(6.42); resulted(6.42); resulting(6.42); stating(6.42); stated(6.31); said(6.27); especially(6.25); commented(6.13); saying(6.13); whose(6.13); calling(6.09); causing(6.07); allowing(6.05); hoping(6.00); indicated(6.00); which(5.89); believing(5.88); claiming(5.83); except(5.83); leaving(5.76); meaning(5.74); there(5.68); ""...(5.68); describing(5.68); says(5.68); writing(5.65); ""[(5.61); providing(5.61); particularly(5.61); thought(5.53); notes(5.42); who(5.37); although(5.36); according(5.33); titled(5.25); killing(5.22); thus(5.19); leading(5.19); perhaps(5.19); wrote(5.17); forcing(5.15); giving(5.13); where(5.13); though(5.06); that(5.05); making(4.98)",53.7,4.068,,,
E214,940,15,with(7.84); With(7.69); against(2.32); by(1.55); to(-1.40),98.5,0.362,,,
E215,3946,87,couldn(5.77); ultimately(5.77); consequently(5.77); thus(5.77); has(5.75); had(5.74); He(5.73); she(5.70); could(5.66); She(5.64); subsequently(5.62); he(5.61); would(5.58); eventually(5.45); can(5.43); having(5.40); then(5.36); will(5.36); may(5.24); also(5.15); therefore(5.03); have(5.03); was(4.90); might(4.60); they(4.53); did(4.42); They(4.39); finally(4.39); later(3.95); It(3.89); we(3.85); I(3.68); We(3.66); instead(3.63); rather(3.25); never(3.15); should(3.03); were(2.94); d(2.56); is(2.40); it(2.16); who(1.80); and(1.79); there(1.60); again(1.50); further(1.45); being(1.40); are(0.09); or(-0.30); but(-0.85),98.8,2.990,,,
E216,2914,33,by(6.19); from(6.15); via(6.08); on(5.92); through(5.85); along(4.71); with(3.81); upon(3.33); under(3.22); onto(3.21); against(2.42); for(1.87); following(1.62); around(1.59); over(1.47); in(0.28); to(0.14); after(0.13); at(-0.62); of(-0.86); as(-1.39),99.4,1.810,,,
E217,2189,892,nude(6.62); instance(6.62); perspective(6.62); colour(6.62); color(6.62); motion(6.62); count(6.62); quality(6.62); screen(6.62); scale(6.62); gency(6.62); sex(6.62); mass(6.62); floor(6.46); shaped(6.40); contrast(6.40); space(6.40); solo(6.40); blood(6.36); ranking(6.36); touch(6.36); alone(6.33); print(6.30); sized(6.30); acre(6.30); intensity(6.30); origin(6.28); sense(6.26); printing(6.21); dialogue(6.21); ancy(6.21); ray(6.14); span(6.14); diameter(6.14); inch(6.14); lane(6.11); gameplay(6.04); jury(5.97); combat(5.93); person(5.92); ins(5.88); martial(5.88); focus(5.88); insur(5.88); strength(5.86); action(5.84); construction(5.83); verse(5.81); grossing(5.81); cover(5.81),16.4,6.284,,,
E218,2781,1072,sense(6.28); layer(6.28); pattern(6.28); reputation(6.28); margin(6.28); perspective(6.28); exhibit(6.28); proportion(6.28); amounts(6.28); curve(6.28); problem(6.28); blow(6.28); lots(6.28); enterprise(6.28); consequence(6.28); radius(6.28); lot(6.14); scale(6.08); piece(6.08); barrage(6.05); variety(6.05); shadow(6.01); halt(6.01); impact(6.01); emphasis(6.01); result(5.99); pair(5.99); difficulty(5.95); amount(5.95); muzzle(5.95); feature(5.93); affair(5.86); condition(5.86); figure(5.86); drop(5.86); rent(5.86); hook(5.86); shield(5.86); share(5.86); distance(5.86); lane(5.86); spur(5.79); circle(5.79); matter(5.76); intersection(5.75); view(5.74); couple(5.69); moment(5.69); article(5.69); sentence(5.69),10.1,6.511,,,
E219,1603,322,hypoc(7.07); negatively(7.07); concurrently(7.07); farther(7.07); intentionally(7.07); explicitly(7.07); ologically(7.07); openly(7.07); allegedly(7.07); slower(7.07); politically(7.07); better(7.07); critically(7.07); physically(7.07); steadily(7.07); predominantly(7.07); easier(7.07); accidentally(7.07); virtually(7.07); considerably(7.07); equally(7.07); extensively(7.07); suddenly(7.07); fairly(7.07); annually(7.07); merely(7.07); fewer(7.07); reportedly(7.07); personally(7.07); similarly(7.07); repeatedly(7.07); badly(7.07); clearly(7.07); temporarily(7.07); publicly(7.07); normally(7.07); rarely(7.07); partially(7.07); partly(7.07); occasionally(7.07); effectively(7.07); greatly(7.07); formally(7.07); heavily(7.07); simply(7.07); closely(7.07); quite(7.07); regularly(7.07); strongly(7.07); slowly(7.07),15.5,4.998,,,
E220,1443,459,oped(7.22); elt(7.22); icked(7.22); raced(7.22); aped(7.22); paired(7.22); eping(7.22); amped(7.22); alled(7.22); disturbed(7.22); omed(7.22); gged(7.22); ed(7.22); cted(7.22); planted(7.22); sible(7.22); loaded(7.22); osed(7.22); ashed(7.22); surprised(7.22); gray(7.22); spotted(7.22); apped(7.22); bling(7.22); elling(7.22); emed(7.22); sized(7.22); owed(7.22); apping(7.22); uous(7.22); ping(7.22); ential(7.22); ming(7.22); lled(7.22); oted(7.22); ying(7.22); bing(7.22); inated(7.22); cting(7.22); ging(7.22); bled(7.22); ding(7.22); aded(7.22); hed(7.22); ored(7.22); cing(7.22); aring(7.22); sed(7.22); ted(7.22); ved(7.22),23.7,5.340,,,
E221,3482,235,"very(5.95); fairly(5.95); highly(5.95); completely(5.95); nearly(5.84); re(5.84); un(5.79); newly(5.76); almost(5.66); quite(5.63); widely(5.63); extremely(5.54); more(5.52); originally(5.52); partially(5.47); either(5.44); heavily(5.37); similarly(5.37); largely(5.30); been(5.26); be(5.19); increasingly(5.14); so(5.10); slightly(5.03); next(4.90); relatively(4.86); mostly(4.83); less(4.81); considered(4.78); generally(4.78); well(4.78); primarily(4.69); still(4.68); non(4.66); most(4.59); ex(4.58); estimated(4.57); deemed(4.54); now(4.48); particularly(4.47); mainly(4.47); only(4.38); become(4.37); pre(4.32); ""(4.30); appointed(4.29); able(4.26); finally(4.25); part(4.17); not(4.09)",48.2,3.943,,,
E222,3134,7,in(6.10); In(3.88); into(-0.16); on(-1.38),99.8,0.149,,,
E223,1538,772,camer(7.13); hierogly(7.13); metamorph(7.13); moul(7.13); hypoc(7.13); traw(7.13); bayon(7.13); sensu(7.13); skirm(7.13); receip(7.13); nav(7.13); discrimin(7.13); indul(7.13); allot(7.13); Loren(7.13); dyn(7.13); negatively(7.13); whis(7.13); slam(7.13); glam(7.13); eyew(7.13); infiltr(7.13); pac(7.13); dum(7.13); tab(7.13); conting(7.13); perpet(7.13); pic(7.13); upl(7.13); clam(7.13); flav(7.13); testim(7.13); slop(7.13); sho(7.13); ev(7.13); cre(7.13); asp(7.13); gri(7.13); Patri(7.13); apolog(7.13); suspic(7.13); exem(7.13); cum(7.13); toler(7.13); fant(7.13); haz(7.13); subsid(7.13); conspir(7.13); legitim(7.13); deliber(7.13),14.6,6.377,,,
E224,2452,24,an(6.02); a(5.99); another(2.87); -(2.30); his(2.15); one(2.04); him(2.00); some(1.93); its(1.04); this(0.84); s(-0.24); the(-1.62),99.4,0.868,,,
E225,2275,735,gars(6.57); tapes(6.57); onies(6.57); complexes(6.57); boilers(6.57); devices(6.57); Orchestra(6.57); panels(6.57); Expressway(6.57); cies(6.57); ias(6.57); ands(6.57); ites(6.57); sters(6.57); ensis(6.57); posts(6.57); gs(6.57); orchestra(6.57); drugs(6.57); ancy(6.57); charts(6.57); Assembly(6.57); izations(6.57); oes(6.57); cers(6.57); ids(6.57); ators(6.57); ards(6.57); ices(6.57); aries(6.57); 印(6.57); ies(6.57); ်(6.57); atives(6.57); ns(6.57); tries(6.47); ians(6.47); ings(6.46); ors(6.45); ers(6.42); es(6.42); ics(6.41); ins(6.41); ars(6.41); ists(6.40); ets(6.37); les(6.34); ons(6.32); ines(6.30); ams(6.30),22.9,5.920,,,
E226,2019,317,shoreline(6.74); yellowish(6.74); therly(6.74); starboard(6.74); farther(6.74); gill(6.74); directions(6.74); edges(6.74); axis(6.74); northbound(6.74); eastward(6.74); Southeast(6.74); southeastern(6.74); tip(6.74); westward(6.74); inland(6.74); exit(6.74); mainland(6.74); east(6.74); south(6.74); west(6.74); north(6.74); right(6.74); interior(6.74); 14th(6.74); flank(6.74); opposite(6.74); southwest(6.74); southeast(6.74); rear(6.74); corner(6.74); bottom(6.74); entrance(6.74); outer(6.74); upper(6.74); eastern(6.74); forward(6.74); middle(6.74); centre(6.74); northeast(6.74); inner(6.74); surface(6.74); northwest(6.74); edge(6.74); coast(6.74); front(6.74); lower(6.74); western(6.74); southern(6.74); northern(6.74),38.6,4.881,,,
E227,1076,447,pyram(7.65); stel(7.65); metamorph(7.65); lig(7.65); fungus(7.65); gill(7.65); pic(7.65); mushroom(7.65); oxy(7.65); lob(7.65); nucle(7.65); nit(7.65); rac(7.65); lect(7.65); comb(7.65); rap(7.65); ont(7.65); cat(7.65); bell(7.65); oph(7.65); bot(7.65); cent(7.65); fin(7.65); oc(7.65); ric(7.65); uc(7.65); ov(7.56); cycl(7.52); hy(7.49); ig(7.44); ph(7.44); gam(7.42); nic(7.38); tal(7.38); min(7.38); ict(7.32); stem(7.32); itt(7.32); ther(7.32); oss(7.23); fil(7.23); lor(7.23); margin(7.23); pent(7.23); lar(7.23); op(7.20); ic(7.20); ray(7.16); pine(7.13); ster(7.13),28.4,5.655,,,
E228,1248,754,Cheng(7.43); Javan(7.43); stel(7.43); Holm(7.43); Sinai(7.43); Element(7.43); 129(7.43); aller(7.43); stumps(7.43); traw(7.43); Eich(7.43); hap(7.43); 60th(7.43); bayon(7.43); Chino(7.43); Androm(7.43); shima(7.43); abe(7.43); psilon(7.43); rabbit(7.43); cystidia(7.43); Armoured(7.43); ickett(7.43); 竹(7.43); cot(7.43); Lincol(7.43); lb(7.43); iversary(7.43); Indones(7.43); exem(7.43); sq(7.43); bish(7.43); 230(7.43); sham(7.43); Bask(7.43); enne(7.43); Guatemal(7.43); α(7.43); [UNK](7.43); 板(7.43); 書(7.43); ″(7.43); ်(7.43); မ(7.43); န(7.43); 正(7.43); 十(7.43); 印(7.43); 齋(7.43); 譜(7.43),19.2,6.346,,,
