layer,expert_id,Internal_Cohesion,External_Purity,tokens
blocks.2.ff_or_moe,198,0.1609,0.3111,"an, International, overall, un, upper, im, anti, hol, ov, international, eight, tr, average, increased, estimated, ne, extremely, area, End, total"
blocks.2.ff_or_moe,199,0.3680,0.3367,"total, average, maximum, amount, number, increase, size, score, capacity, overall, share, minimum, level, depth, rating, price, scoring, load, attendance, advantage"
blocks.2.ff_or_moe,200,0.2571,0.3601,"TV, Game, Star, television, Time, World, One, Life, Rock, movie, comic, Power, Night, magazine, Out, 7, Man, X, Music, 3D"
blocks.2.ff_or_moe,201,0.1455,0.3577,"(, The, or, John, T, A, L, a, 1, G, M, 8, in, N, D, Sh, the, St, first, and"
blocks.2.ff_or_moe,202,0.0837,0.4050,"which, but, both, while, including, although, most, The, many, some, and, finally, all, or, making, the, such, as, instead, so"
blocks.2.ff_or_moe,203,0.1732,0.3839,"The, :, In, At, As, On, 30, When, First, One, [PAD], It, ""..., He, Live, ""[, 00, 35, Captain, A"
blocks.2.ff_or_moe,204,0.1840,0.3953,"but, they, although, while, when, however, without, though, with, as, it, where, he, due, which, including, despite, because, after, about"
blocks.2.ff_or_moe,205,0.2256,0.3390,"fellow, former, previous, New, Russian, authors, English, Japanese, groups, other, British, German, European, older, subsequent, recent, French, Former, remaining, recently"
blocks.2.ff_or_moe,206,0.0885,0.2933,"', ., who, was, II, ;, (, County, ,, had, :, became, III, ski, Castle, High, Beach, and, Hill, University"
blocks.2.ff_or_moe,207,0.6092,0.2255,"DNA, Another, arro, lone, Fitzgerald, 1988, Mitchell, dys, relent, Walters, vital, Simone, œ, Late, cuticle, lightenment, veins, Fowler, wasps, cans"
blocks.2.ff_or_moe,208,0.0864,0.3175,"part, considered, also, generally, often, called, best, an, a, used, not, become, very, most, no, made, just, being, open, known"
blocks.2.ff_or_moe,209,0.3377,0.2901,"The, They, During, reasons, fear, Meanwhile, In, pairs, Some, Most, invaders, ã, On, However, '., batting, "")., Australia, vid, resist"
blocks.2.ff_or_moe,210,0.1133,0.2707,"', ’, who, members, children, —, could, family, don, ;, ., moved, called, –, Nation, ministers, farm, colleagues, document, still"
blocks.2.ff_or_moe,211,0.1660,0.2813,"to, limited, led, relative, compared, increased, up, similar, local, due, their, public, tain, reduced, ened, prior, changed, Prior, subject, economic"
blocks.2.ff_or_moe,212,0.4580,0.2794,"entire, whole, same, 122, crucial, remainder, correct, vast, fourth, complex, relevant, 1973, proceedings, stricken, 1967, corresponding, icles, 1960s, Fourth, ]."
blocks.2.ff_or_moe,213,0.1537,0.4413,"the, two, three, various, several, five, a, means, some, chance, four, both, multiple, 10, many, six, one, their, 100, twice"
blocks.2.ff_or_moe,214,0.2293,0.4144,"The, He, They, When, In, I, She, One, E, What, We, On, There, Super, From, His, To, Some, You, Just"
blocks.2.ff_or_moe,215,0.0949,0.3840,"the, after, a, before, their, his, each, its, help, they, two, work, take, it, one, that, be, having, three, following"
blocks.2.ff_or_moe,216,0.2973,0.3029,"actually, considered, never, presented, returned, been, finally, released, successfully, used, moved, formally, asked, really, held, entered, sold, made, faced, officially"
blocks.2.ff_or_moe,217,0.3342,0.2989,"version, conclusion, initial, agricultural, nature, piece, role, source, portion, surviving, task, route, purpose, description, component, cause, preliminary, edition, physical, form"
blocks.2.ff_or_moe,218,0.2779,0.2900,"im, ah, Sl, aim, aw, Bu, cur, ret, others, ose, gam, changing, Qu, id, Batman, acts, agh, Th, au, ick"
blocks.2.ff_or_moe,219,0.2602,0.4361,";, ., and, —, (, ,, as, in, while, to, during, or, from, ""., but, on, before, that, –, after"
blocks.2.ff_or_moe,220,0.2992,0.2803,"ie, Gray, ail, Richard, George, Dun, Thomas, ell, ina, Dan, Anthony, Lake, Bow, get, Mac, Harry, Green, Gil, Davis, let"
blocks.2.ff_or_moe,221,0.0781,0.3355,"of, part, section, result, portion, role, well, parts, side, going, form, strip, in, because, one, -, piece, condition, due, best"
blocks.2.ff_or_moe,222,0.6579,0.2574,"arro, Forrest, )""., prevent, й, Finally, atre, Rin, Alma, Guer, dys, illus, ightest, "")., shortened, Tanaka, astics, Walters, Mant, ression"
blocks.2.ff_or_moe,223,0.2038,0.3606,"the, late, December, October, September, various, general, their, order, large, April, July, November, early, March, near, public, these, June, August"
blocks.2.ff_or_moe,224,0.3435,0.3454,"Another, During, Some, While, "")., He, Four, entire, They, With, Many, Murray, Key, However, istan, This, iously, Several, In, When"
blocks.2.ff_or_moe,225,0.0603,0.3331,"-, per, w, G, year, based, K, N, related, P, game, 1, war, day, D, th, d, an, Y, season"
blocks.2.ff_or_moe,226,0.2430,0.3188,"be, have, can, help, give, should, never, may, go, take, cannot, become, get, make, actually, naturally, not, must, serve, helped"
blocks.2.ff_or_moe,227,0.1525,0.3582,";, ., —, period, during, event, :, due, ,, when, where, date, while, because, before, without, ."", despite, cycle, shortly"
blocks.2.ff_or_moe,228,0.1631,0.3495,"called, also, in, ,, ., ', which, that, ;, with, named, was, of, to, design, let, —, within, (, on"
blocks.2.ff_or_moe,229,0.2946,0.4171,"other, small, others, few, three, smaller, prominent, previous, remaining, sixteen, individual, eight, fifteen, additional, nine, fourteen, seven, twelve, five, twenty"
blocks.2.ff_or_moe,230,0.1646,0.3590,"were, ;, —, ', are, ,, ., who, as, and, from, in, during, used, (, fans, made, :, themselves, at"
blocks.2.ff_or_moe,231,0.2210,0.4039,";, that, ., were, are, from, —, used, within, for, which, in, with, to, on, ,, as, or, )., of"
blocks.2.ff_or_moe,232,0.2496,0.4101,",, ., ;, (, and, —, was, is, as, in, –, when, at, :, that, /, "",, for, ), on"
blocks.2.ff_or_moe,233,0.3612,0.2854,"next, last, entire, younger, final, authors, asa, proceeds, bach, increased, whole, alternate, vast, subsequent, situation, dark, uries, ensuing, crucial, changes"
blocks.2.ff_or_moe,234,0.1769,0.3293,"been, Having, having, had, never, no, originally, not, taken, a, received, ever, become, passed, subsequently, reached, successfully, thus, yet, sold"
blocks.2.ff_or_moe,235,0.2706,0.3139,"In, When, From, During, pairs, The, this, Under, Australia, arians, '""., front, On, '., "")., these, Stage, reverse, hind, conversation"
blocks.2.ff_or_moe,236,0.2548,0.0000,"16, 15, ., 18, 12, 24, B, 37, 40, 22, 13, 25, 35, 28, 23, 45, -, 17, /, gun"
blocks.2.ff_or_moe,237,0.0965,0.3431,"the, their, order, front, a, his, both, various, general, this, many, response, chief, some, several, its, early, an, case, pairs"
blocks.2.ff_or_moe,238,0.2559,0.3860,",, and, ;, ., in, as, —, to, that, during, (, on, at, or, made, also, with, –, was, called"
blocks.2.ff_or_moe,239,0.3326,0.4581,";, ., —, ,, :, –, (, in, and, during, on, that, as, with, at, by, for, to, from, of"
blocks.2.ff_or_moe,240,0.1288,0.4018,"the, a, their, his, an, its, another, them, her, this, several, him, New, some, open, reach, it, various, release, two"
blocks.2.ff_or_moe,241,0.1389,0.2879,"of, also, finally, made, piece, used, provided, received, removed, eventually, built, finished, set, never, often, brought, that, being, department, should"
blocks.2.ff_or_moe,242,0.2205,0.3078,"than, more, those, normal, half, less, comparable, larger, traditional, contemporary, conventional, human, similar, its, typical, modern, usual, unlike, ordinary, 100"
blocks.2.ff_or_moe,243,0.1839,0.4376,";, )., —, of, ., against, ),, from, ), ,, during, for, when, while, ."", as, at, :, after, ending"
blocks.2.ff_or_moe,244,0.3953,0.2374,"entire, remainder, size, actual, )""., populations, proceeds, latter, supposed, "")., focus, remaining, DNA, lightly, .), Dre, older, existing, whole, 000"
blocks.2.ff_or_moe,245,0.3046,0.3216,"final, total, previous, newly, emotional, smaller, remaining, fine, entire, 14th, actual, recent, detailed, additional, natural, violent, main, rapid, individual, subsequent"
blocks.2.ff_or_moe,246,0.2957,0.2835,"ot, ern, raw, art, itz, al, inch, é, yd, ors, orn, ay, ist, ia, ent, us, ang, stor, ax, anger"
blocks.2.ff_or_moe,247,0.1135,0.3066,"', was, had, is, and, ’, County, would, R, moved, has, did, ia, University, Ross, won, Street, who, saw, College"
blocks.2.ff_or_moe,248,0.1979,0.3333,"', ’, announced, had, was, received, won, County, initially, returned, wanted, decided, finally, began, again, chose, suffered, Australia, took, Home"
blocks.2.ff_or_moe,249,0.2341,0.0000,"W, J, E, F, K, Y, R, G, B, P, U, O, D, C, M, ., Sh, A, X, Z"
blocks.2.ff_or_moe,250,0.2313,0.2972,"black, white, human, times, levels, form, historical, vocal, Polish, energy, European, Russian, natural, 15, games, non, Chinese, individual, forms, defensive"
blocks.2.ff_or_moe,251,0.4099,0.0000,"1, 10, 15, 12, 9, 16, 14, 11, 20, 5, 6, 13, 7, 26, 27, 17, 8, 30, 25, 4"
blocks.2.ff_or_moe,252,0.1463,0.4081,"they, it, these, there, he, those, his, where, this, when, some, how, each, what, them, the, another, although, why, though"
blocks.2.ff_or_moe,253,0.2780,0.4246,"and, ;, ,, ., as, with, to, while, in, for, during, —, on, at, but, that, when, also, after, who"
blocks.2.ff_or_moe,254,0.1840,0.4101,";, during, that, when, while, before, but, —, where, of, :, including, with, such, to, after, without, ,, like, ."
blocks.2.ff_or_moe,255,0.2693,0.4186,"South, New, North, Western, Central, West, Los, Northern, western, East, Eastern, northern, American, European, Southern, Greater, central, London, Great, Bal"
blocks.3.ff_or_moe,0,0.1558,0.4449,"de, V, G, De, L, D, R, la, J, N, Ch, La, P, B, l, C, Mar, San, Ro, M"
blocks.3.ff_or_moe,1,0.3164,0.3221,"make, take, be, become, create, release, produce, help, develop, have, begin, serve, build, provide, complete, join, replace, play, come, move"
blocks.3.ff_or_moe,2,0.0924,0.3334,"—, once, ;, ,, also, and, )., ""., further, towards, making, instead, that, ."", ., prior, again, only, made, during"
blocks.3.ff_or_moe,3,0.4668,0.3594,"eastern, north, northeast, northern, southern, south, 2nd, southwest, southeast, northwest, remnants, Imperial, Allied, adjacent, 5th, remainder, east, 1st, rear, islands"
blocks.3.ff_or_moe,4,0.2554,0.3571,"member, leader, woman, artist, film, officer, who, whose, game, unit, club, player, feature, piece, version, company, television, veteran, song, winner"
blocks.3.ff_or_moe,5,0.1881,0.3696,"prior, finally, ""[, further, first, behind, next, ""..., combined, previously, earlier, later, making, once, never, soon, thereafter, last, nearby, stem"
blocks.3.ff_or_moe,6,0.2009,0.4308,";, ,, ., during, —, ', and, in, (, for, after, on, until, near, before, while, ’, :, throughout, that"
blocks.3.ff_or_moe,7,0.0944,0.3828,"other, next, The, this, most, these, same, first, last, further, many, short, various, latter, "")., two, In, He, later, Three"
blocks.3.ff_or_moe,8,0.1037,0.4007,"the, his, a, other, her, its, The, several, an, was, some, also, then, another, thus, subsequently, possibly, their, two, therefore"
blocks.3.ff_or_moe,9,0.1478,0.3695,";, ., ."", ,, ""., —, that, with, due, by, "",, and, )., ..., from, when, prior, alongside, between, where"
blocks.3.ff_or_moe,10,0.4594,0.0000,"""., ."", "",, ,"", ..., "";, [...], ""),, ..."", [, "")., ""), "":, )""., ;, ),, )"",, …, !"", ...."
blocks.3.ff_or_moe,11,0.4421,0.5358,"January, July, February, October, April, September, June, December, November, 2005, August, spring, May, late, 1999, 2002, March, 2009, his, 2006"
blocks.3.ff_or_moe,12,0.1739,0.2735,"-, ball, ging, pop, ling, er, pit, bar, book, i, pack, fish, box, ed, cat, et, w, per, iness, ping"
blocks.3.ff_or_moe,13,0.1453,0.4208,"his, the, a, an, some, their, several, another, her, two, its, him, John, this, various, one, using, three, The, himself"
blocks.3.ff_or_moe,14,0.2020,0.4082,";, ., :, due, because, during, when, while, ,, )., but, ""., despite, —, ."", ),, until, "",, against, .)"
blocks.3.ff_or_moe,15,0.1664,0.3767,"they, his, she, their, he, him, everyone, her, it, these, things, this, individuals, audiences, players, impressed, there, viewers, evidence, another"
blocks.3.ff_or_moe,16,0.1858,0.4022,",, ., ;, that, not, and, about, :, for, being, also, with, in, ."", ""., "",, "", to, (, over"
blocks.3.ff_or_moe,17,0.0567,0.3679,"The, good, D, full, t, total, most, very, not, un, no, E, non, I, de, highly, One, one, New, normal"
blocks.3.ff_or_moe,18,0.1865,0.4259,";, ),, )., ,, ), ., after, —, during, when, following, before, );, with, by, due, until, while, through, where"
blocks.3.ff_or_moe,19,0.1827,0.3174,"considered, able, used, actually, not, present, found, generally, part, given, made, still, shown, also, usually, believed, unable, common, always, said"
blocks.3.ff_or_moe,20,0.0841,0.3574,"The, In, both, New, most, He, "", At, further, "")., first, On, When, these, D, It, American, L, This, another"
blocks.3.ff_or_moe,21,0.1630,0.4272,"the, a, one, two, his, their, an, this, three, some, -, that, several, "", its, her, it, 20, both, time"
blocks.3.ff_or_moe,22,0.1219,0.3839,"s, t, ve, H, He, d, who, D, L, M, In, As, N, E, Y, (, O, ll, T, all"
blocks.3.ff_or_moe,23,0.1849,0.4037,"but, although, which, though, despite, where, while, including, now, without, however, whose, so, except, followed, when, making, until, with, after"
blocks.3.ff_or_moe,24,0.0965,0.4056,"The, In, these, their, At, another, both, this, most, only, He, just, the, his, "", For, either, all, many, On"
blocks.3.ff_or_moe,25,0.3297,0.3723,"white, blue, species, black, brown, gray, water, fish, yellow, structure, green, surface, nature, shark, waters, skin, bird, features, sand, leaves"
blocks.3.ff_or_moe,26,0.5289,0.4967,"2009, fourth, third, sixth, highest, 2010, fifth, 2008, 2006, 2007, seventh, 2005, inaugural, eighth, 2011, 2013, 2014, 2004, 12th, ninth"
blocks.3.ff_or_moe,27,0.0595,0.3070,"new, -, years, ., –, more, days, :, d, people, million, dis, or, 15, additional, individual, times, other, ,, %"
blocks.3.ff_or_moe,28,0.1409,0.3969,"by, from, on, with, in, about, between, up, into, within, around, only, as, upon, out, alongside, at, primarily, along, off"
blocks.3.ff_or_moe,29,0.2376,0.4185,"In, The, At, During, When, To, For, [PAD], On, "", After, It, ""., With, Do, Following, If, This, From, ""["
blocks.3.ff_or_moe,30,0.0519,0.3616,"The, For, "", In, now, New, ""., the, once, that, As, such, other, At, making, like, work, prior, some, He"
blocks.3.ff_or_moe,31,0.4587,0.3592,"said, wrote, stated, noted, commented, felt, described, praised, considered, explained, suggested, believed, argued, describes, believes, announced, cited, opined, writes, claimed"
blocks.3.ff_or_moe,32,0.0603,0.3469,",, first, also, making, further, "", present, now, that, not, form, only, found, next, so, ;, dis, once, ., work"
blocks.3.ff_or_moe,33,0.3344,0.2774,"class, based, Go, handed, related, ball, meets, sided, Generation, shaped, Lo, ordered, oriented, driven, turned, powered, launching, foot, General, minute"
blocks.3.ff_or_moe,34,0.1945,0.3682,"finally, once, However, eventually, also, ."", ""., [PAD], )., "")., again, still, thus, prior, Upon, despite, next, among, ;, probably"
blocks.3.ff_or_moe,35,0.1692,0.4399,"their, the, its, his, some, a, them, her, several, him, these, those, this, what, another, it, an, many, from, out"
blocks.3.ff_or_moe,36,0.2014,0.4314,"., ,, ;, and, ', (, /, :, –, ."", —, 2, ""., for, in, -, on, 3, are, "","
blocks.3.ff_or_moe,37,0.3519,0.4673,",, ., and, ;, in, with, (, to, "", for, of, that, :, on, at, —, by, ', from, as"
blocks.3.ff_or_moe,38,0.2176,0.3109,"number, piece, few, level, person, change, particular, system, increase, society, condition, variety, small, result, amount, point, larger, non, relationship, common"
blocks.3.ff_or_moe,39,0.1598,0.3363,"The, In, A, At, On, Con, An, New, George, This, It, One, Dr, Charles, E, All, Little, separate, Der, No"
blocks.3.ff_or_moe,40,0.3049,0.3251,"species, genus, main, larger, small, highest, primary, narrow, southern, upper, broad, ancient, entire, northern, large, whole, inner, middle, lower, eastern"
blocks.3.ff_or_moe,41,0.2792,0.3169,"been, become, come, never, had, gone, taken, recently, seen, not, done, already, reached, fallen, received, previously, shown, always, remained, declined"
blocks.3.ff_or_moe,42,0.3295,0.3444,"own, brother, father, career, daughter, personal, efforts, fifth, private, work, sixth, colleagues, wife, third, tenth, friend, sister, eleventh, final, fourth"
blocks.3.ff_or_moe,43,0.1236,0.3209,"-, pro, se, cl, b, pre, qu, po, ex, j, k, cre, working, pe, f, be, cal, ap, inter, co"
blocks.3.ff_or_moe,44,0.1273,0.3775,"that, ;, were, during, are, of, ,, from, they, who, like, between, —, towards, throughout, with, themselves, within, which, such"
blocks.3.ff_or_moe,45,0.2199,0.3002,"whole, good, true, future, few, big, person, great, woman, young, new, piece, people, truly, decade, nation, complete, very, younger, story"
blocks.3.ff_or_moe,46,0.1415,0.3496,"The, At, In, New, When, For, "", He, M, Dr, A, As, On, George, Black, After, split, Charles, Y, John"
blocks.3.ff_or_moe,47,0.2870,0.3746,"was, were, would, became, had, came, may, began, could, took, is, has, resulted, caused, did, occurred, remained, can, might, gave"
blocks.3.ff_or_moe,48,0.2763,0.3455,"slowly, rapidly, come, remain, turn, decline, rise, gradually, The, shift, continue, quickly, take, be, increase, have, fully, finally, release, become"
blocks.3.ff_or_moe,49,0.2058,0.3210,"inspired, led, made, making, had, turned, caused, would, was, seemed, only, faced, brought, failed, influenced, enabled, could, helped, like, may"
blocks.3.ff_or_moe,50,0.2227,0.4128,"of, that, ,, from, is, for, The, which, was, ;, (, —, between, ., and, ', name, in, has, """
blocks.3.ff_or_moe,51,0.1461,0.3925,"this, these, they, although, though, [PAD], however, The, there, most, some, their, it, none, both, another, neither, Part, either, except"
blocks.3.ff_or_moe,52,0.1106,0.3912,";, once, )., ,, "", :, When, ."", ""., still, ., The, However, —, During, that, On, In, (, After"
blocks.3.ff_or_moe,53,0.3840,0.0000,"10, 12, 7, 14, 6, 8, 17, 70, 5, 60, 40, 15, 20, 50, 9, 30, 21, 45, 11, 13"
blocks.3.ff_or_moe,54,0.1775,0.3121,"last, next, same, subsequent, whole, true, future, larger, nearby, most, result, first, "")., subject, results, other, separate, new, greater, local"
blocks.3.ff_or_moe,55,0.1204,0.2985,"ley, ie, a, mer, ford, win, ton, pe, mon, hill, er, le, der, o, es, ad, ar, am, ill, an"
blocks.3.ff_or_moe,56,0.2394,0.3207,"used, considered, found, taken, also, given, mainly, introduced, made, probably, common, shown, generally, not, primarily, seen, often, chosen, usually, always"
blocks.3.ff_or_moe,57,0.1041,0.3950,"their, The, some, this, another, its, a, the, several, both, When, those, However, For, just, these, part, however, although, though"
blocks.3.ff_or_moe,58,0.3621,0.4026,"John, Robert, Richard, Michael, David, Frank, Chris, George, Peter, Mark, director, Steve, Bob, Paul, Brian, Mike, James, writer, Joe, producer"
blocks.3.ff_or_moe,59,0.1325,0.3267,"its, their, the, The, this, October, September, Japan, In, Public, both, Germany, these, those, April, what, May, Operation, [PAD], Mexico"
blocks.3.ff_or_moe,60,0.1021,0.3731,"War, II, World, :, (, 2, III, of, ,, against, 1, ., ', ;, &, Championship, International, –, —, 3"
blocks.3.ff_or_moe,61,0.1049,0.3373,"once, ;, —, ""., )., prior, However, finally, When, ,, eventually, ."", only, often, Upon, also, over, ""[, following, next"
blocks.3.ff_or_moe,62,0.2106,0.3023,"city, nearby, United, society, last, village, various, center, entire, newly, recently, main, same, Department, vast, company, country, highest, local, former"
blocks.3.ff_or_moe,63,0.1619,0.4116,"they, however, though, although, this, these, he, she, including, it, there, while, which, but, despite, another, 000, their, some, none"
blocks.3.ff_or_moe,64,0.1371,0.3686,"had, was, ', and, ,, would, ., became, did, who, let, himself, took, in, came, made, once, went, again, could"
blocks.3.ff_or_moe,65,0.2173,0.4115,"to, for, by, on, into, not, as, with, from, that, in, back, about, after, ,, at, and, against, towards, only"
blocks.3.ff_or_moe,66,0.1752,0.3987,"when, they, during, again, once, the, ,, before, though, after, he, in, for, it, while, with, on, there, more, as"
blocks.3.ff_or_moe,67,0.1577,0.3992,"into, until, back, from, towards, away, so, like, while, out, through, for, again, to, after, when, because, throughout, during, without"
blocks.3.ff_or_moe,68,0.2279,0.3608,"southern, area, city, main, northern, north, central, local, village, remaining, former, current, south, eastern, areas, route, North, western, New, base"
blocks.3.ff_or_moe,69,0.2022,0.4278,";, ., ,, (, ),, )., —, –, ), :, and, /, ("", for, ""., with, is, ', that, "","
blocks.3.ff_or_moe,70,0.1126,0.3708,"his, the, their, another, a, each, Team, The, five, third, Mike, fellow, some, fifth, both, those, its, seven, Australia, several"
blocks.3.ff_or_moe,71,0.1609,0.3917,"', ,, ., and, (, -, :, ;, Sh, to, is, Hill, ’, in, J, by, K, as, y, To"
blocks.3.ff_or_moe,72,0.1140,0.3651,"The, In, At, "")., When, this, another, first, John, too, After, most, However, further, On, For, As, ""[, present, both"
blocks.3.ff_or_moe,73,0.2519,0.4002,"building, site, houses, built, facility, station, system, facilities, where, design, sites, house, located, tower, ;, construction, housing, works, service, area"
blocks.3.ff_or_moe,74,0.1649,0.4288,"a, many, another, some, the, also, an, several, two, no, not, much, four, three, five, only, six, one, more, small"
blocks.3.ff_or_moe,75,0.1330,0.3408,"also, considered, not, called, important, named, involved, made, another, subject, said, renamed, slightly, best, used, one, held, described, part, included"
blocks.3.ff_or_moe,76,0.1733,0.3205,"political, their, government, public, future, national, state, private, international, people, women, its, social, foreign, these, those, modern, European, church, local"
blocks.3.ff_or_moe,77,0.1386,0.3387,"their, what, its, these, his, this, the, 15, 16, October, new, 14, November, 17, 12, US, May, subsequent, April, another"
blocks.3.ff_or_moe,78,0.1130,0.4281,"they, these, this, there, it, you, some, The, he, their, the, another, she, his, John, For, however, both, new, those"
blocks.3.ff_or_moe,79,0.1287,0.4041,"some, even, a, more, other, the, many, an, several, about, another, small, their, her, one, four, non, five, nearly, not"
blocks.3.ff_or_moe,80,0.3145,0.3531,"years, minutes, %, miles, days, million, weeks, feet, separate, months, consecutive, hours, percent, 18, additional, 37, 000, 12, different, 15"
blocks.3.ff_or_moe,81,0.2301,0.4269,"by, with, when, after, about, from, during, for, while, over, because, against, and, on, that, before, to, ,, upon, in"
blocks.3.ff_or_moe,82,0.3257,0.3999,"With, During, At, When, In, On, After, But, [PAD], By, "")., Despite, Later, Following, However, Charles, One, This, Over, From"
blocks.3.ff_or_moe,83,0.4801,0.6441,"October, September, November, July, August, April, December, June, February, March, January, May, 28, 27, 21, 24, 19, 22, 29, 23"
blocks.3.ff_or_moe,84,0.1006,0.3456,";, ""., ."", )., once, —, :, ,, that, during, against, when, prior, behind, (, On, making, instead, "", following"
blocks.3.ff_or_moe,85,0.1003,0.3157,"political, dis, public, just, limited, only, well, good, right, present, subject, self, legal, not, form, im, real, character, working, social"
blocks.3.ff_or_moe,86,0.1974,0.0000,"M, P, V, I, 5, Y, SA, 3, O, E, K, W, 1, S, 2, T, F, U, N, L"
blocks.3.ff_or_moe,87,0.4091,0.3593,"really, you, your, ..., does, got, isn, actually, never, finally, always, stuff, ,"", didn, seems, doesn, pretty, come, gets, our"
blocks.3.ff_or_moe,88,0.4685,0.3303,"political, legal, ruling, royal, criminal, strongest, leadership, politically, vast, governor, province, newly, formal, governing, corresponding, legislative, federal, perceived, constitutional, authority"
blocks.3.ff_or_moe,89,0.1050,0.3992,"only, first, last, further, "", more, next, other, this, not, even, two, the, most, later, also, so, over, such, three"
blocks.3.ff_or_moe,90,0.1510,0.3979,"the, their, this, his, these, its, what, a, both, some, that, her, good, any, another, such, several, either, prior, all"
blocks.3.ff_or_moe,91,0.1309,0.3990,"the, that, not, both, a, later, other, also, "", only, all, just, most, and, several, ,, some, first, their, further"
blocks.3.ff_or_moe,92,0.4393,0.3728,"aircraft, guns, weapons, gun, torpedo, mounted, engines, fighters, fighter, electric, armament, tank, steam, engine, ships, cargo, twin, firing, deck, artillery"
blocks.3.ff_or_moe,93,0.1961,0.3252,"name, final, next, last, first, same, whole, entire, report, best, fourth, original, Five, story, children, Four, letter, process, highest, result"
blocks.3.ff_or_moe,94,0.3190,0.4206,"against, victory, game, winning, score, win, scoring, defeat, team, record, championship, goal, ahead, victories, overall, finish, title, match, twice, undefeated"
blocks.3.ff_or_moe,95,0.0983,0.3667,"they, he, the, it, year, had, she, day, would, there, was, this, in, same, his, a, later, only, most, """
blocks.3.ff_or_moe,96,0.2082,0.4540,""",, ""., ."", ;, ,, ., ,"", ..., —, with, (, that, [, on, for, and, :, to, from, –"
blocks.3.ff_or_moe,97,0.3930,0.3729,"Army, River, army, forces, Council, Railway, Military, government, troops, Government, movement, Department, Institute, Union, Forest, Corps, Society, Navy, authorities, Research"
blocks.3.ff_or_moe,98,0.1205,0.3240,"mon, cr, con, de, id, op, sc, mo, l, ad, rom, ren, route, el, sol, le, ol, to, it, ep"
blocks.3.ff_or_moe,99,0.4514,0.4373,"north, west, south, east, southwest, northeast, northwest, near, southeast, northward, towards, eastward, westward, toward, along, across, inland, ridge, winds, briefly"
blocks.3.ff_or_moe,100,0.4646,0.3985,"), km, ),, million, kg, cm, °, feet, ft, miles, cubic, km2, metres, 000, )"", 600, Hz, kilometres, pounds, kW"
blocks.3.ff_or_moe,101,0.1566,0.4099,"these, several, some, another, their, many, future, this, few, others, those, other, his, songs, what, players, people, various, six, its"
blocks.3.ff_or_moe,102,0.1193,0.3005,"The, too, New, In, When, However, John, Con, At, most, first, Black, "")., For, Third, ""[, tail, St, Canada, George"
blocks.3.ff_or_moe,103,0.1851,0.4106,"the, their, a, his, with, an, at, its, in, this, two, to, on, another, all, one, it, several, continued, some"
blocks.3.ff_or_moe,104,0.1894,0.4091,",, he, they, there, she, was, it, and, —, ;, is, with, that, ., (, ),, in, had, became, this"
blocks.3.ff_or_moe,105,0.1944,0.3387,"next, "")., nearby, first, opposite, following, Further, best, behind, Later, ]., highest, last, prior, work, %)., The, )., center, .)."
blocks.3.ff_or_moe,106,0.0858,0.3462,";, ,, When, )., ""., during, (, "", ., prior, ."", finally, behind, not, The, According, that, compared, between, when"
blocks.3.ff_or_moe,107,0.0993,0.3693,"the, this, make, its, be, have, some, not, his, a, work, most, that, their, several, life, help, another, what, these"
blocks.3.ff_or_moe,108,0.2689,0.2967,"ic, ical, ism, os, um, ics, id, ot, oph, op, ine, ph, is, yl, ically, mal, mat, ol, oc, ber"
blocks.3.ff_or_moe,109,0.2010,0.4298,"a, the, an, several, another, some, three, its, their, two, his, it, one, five, four, her, more, six, this, up"
blocks.3.ff_or_moe,110,0.0878,0.3868,"In, As, the, a, do, At, To, am, For, an, The, t, co, k, An, By, Be, go, land, On"
blocks.3.ff_or_moe,111,0.2985,0.4039,"The, It, This, When, In, We, On, To, There, Although, If, And, While, They, These, He, Some, That, One, [PAD]"
blocks.3.ff_or_moe,112,0.3626,0.3233,"political, military, social, activity, education, economic, forces, authority, politics, ized, literature, opposition, ised, relations, health, research, service, society, resistance, financial"
blocks.3.ff_or_moe,113,0.0844,0.3145,"an, un, An, important, additional, almost, general, "", extremely, initial, American, already, eight, up, local, new, 8, area, original, anti"
blocks.3.ff_or_moe,114,0.3159,0.3348,"!, "",, You, Love, Night, Like, Down, Time, Party, Song, America, Your, Man, Girl, One, Rock, Up, !"", Not, Good"
blocks.3.ff_or_moe,115,0.1224,0.3817,"first, only, next, most, last, two, second, new, other, further, people, same, more, latter, three, players, previous, various, final, following"
blocks.3.ff_or_moe,116,0.1642,0.4142,"the, a, an, their, all, his, other, various, some, both, many, its, one, "", this, new, that, two, such, these"
blocks.3.ff_or_moe,117,0.1289,0.3087,"was, time, may, period, situation, new, point, is, feature, case, would, became, same, move, result, particular, role, decision, area, This"
blocks.3.ff_or_moe,118,0.1742,0.4247,"that, the, his, their, how, it, a, what, this, him, its, another, some, an, her, several, both, them, these, new"
blocks.3.ff_or_moe,119,0.2787,0.3643,"has, becomes, is, begins, can, continues, will, does, have, are, takes, may, makes, had, must, gets, uses, finally, became, tells"
blocks.3.ff_or_moe,120,0.3110,0.3891,"County, Park, Road, Street, Island, Creek, University, Castle, Hill, College, Bridge, City, High, Town, Bay, House, &, town, River, Hall"
blocks.3.ff_or_moe,121,0.3421,0.4033,"The, This, It, When, They, After, There, However, At, On, With, During, Some, In, His, Several, These, One, While, He"
