layer,expert_id,Internal_Cohesion,External_Purity,tokens
blocks.2.ff_or_moe,153,0.2694,0.4231,"December, November, July, after, when, April, September, October, August, May, New, i, March, June, The, But, Later, following, meeting, February"
blocks.2.ff_or_moe,154,0.2855,0.2656,"by, local, pieces, individuals, small, human, wooden, ness, musical, copies, replacement, Hungarian, economic, available, levels, lateral, electronic, Soviet, versions, foreign"
blocks.2.ff_or_moe,155,0.5986,0.1993,"seller, marred, colony, measuring, Luca, Circle, route, onym, disturbance, tempo, Kerry, copy, retrospective, resupply, udge, impedance, comparable, arf, friend, starter"
blocks.2.ff_or_moe,156,0.1321,0.2830,"ly, ., ,, enough, ;, short, ized, to, by, ised, ness, ened, cted, ground, Indian, ugged, edged, ones, safe, tied"
blocks.2.ff_or_moe,157,0.1416,0.2823,"sound, form, same, 20, complex, pre, set, business, collection, Un, self, n, ry, offered, shared, Liverpool, church, close, many, fr"
blocks.2.ff_or_moe,158,0.3069,0.2485,"rock, organized, plot, imp, plane, arrest, inf, b, drum, Bh, hull, ten, biography, musical, subject, ler, sub, Monte, Morrison, vibr"
blocks.2.ff_or_moe,159,0.2166,0.3036,"than, less, more, complex, space, Less, poor, fewer, .), favorable, open, becoming, quickly, short, permanent, often, immediately, general, taking, comb"
blocks.2.ff_or_moe,160,0.3960,0.2821,"studies, research, forces, populations, structures, economic, culture, ized, literature, weather, media, architecture, cultural, heavy, text, soldiers, animal, identification, ogical, plate"
blocks.2.ff_or_moe,161,0.3631,0.2475,"lies, il, ent, sil, itated, society, alongside, ously, let, bert, finds, anim, itary, ateral, ted, material, forced, ous, relationship, step"
blocks.2.ff_or_moe,162,0.2085,0.3081,"ed, ic, ent, ing, le, pl, gu, able, imp, es, ling, rever, ang, vit, fl, ation, ated, ins, ig, j"
blocks.2.ff_or_moe,163,0.2920,0.2693,"time, same, period, interview, sort, fate, situation, year, this, tournament, Pall, initial, particular, happened, note, genus, episode, claim, Origin, era"
blocks.2.ff_or_moe,164,0.3496,0.2718,"These, included, changes, latter, include, feelings, powers, forces, influence, rapidly, characters, numbers, showed, surface, require, distr, resulting, differences, gathered, results"
blocks.2.ff_or_moe,165,0.0725,0.3189,"front, low, making, an, the, public, their, high, history, season, big, fresh, several, dry, depression, early, mid, school, that, coming"
blocks.2.ff_or_moe,166,0.1365,0.3877,"they, he, she, the, there, however, although, while, it, The, when, this, though, these, where, another, both, including, due, which"
blocks.2.ff_or_moe,167,0.3463,0.2509,"provided, held, Pers, suffered, appl, wine, earn, feature, feld, Winter, Times, campaign, Hollywood, Hans, Music, AA, agency, Good, w, ort"
blocks.2.ff_or_moe,168,0.2090,0.4023,"but, and, although, while, though, which, who, when, where, including, with, as, after, before, despite, in, because, along, during, whose"
blocks.2.ff_or_moe,169,0.0992,0.3370,"that, often, far, much, so, quickly, long, many, strongly, instead, they, Bay, as, originally, before, run, few, effectively, he, decided"
blocks.2.ff_or_moe,170,0.0959,0.3245,"-, inter, –, pro, pre, non, co, g, form, un, post, ex, pan, re, sw, cross, f, h, state, tr"
blocks.2.ff_or_moe,171,0.0370,0.3158,"as, with, in, reported, G, en, took, right, that, west, by, N, Z, ce, out, ,, rock, plan, water, number"
blocks.2.ff_or_moe,172,0.1337,0.2859,"00, res, d, ac, as, 20, around, een, :, 30, X, mo, CE, saw, 17, h, 0, title, Mot, 35"
blocks.2.ff_or_moe,173,0.1260,0.3575,"', ., received, "", a, as, an, either, in, having, and, both, was, that, In, had, The, won, to, all"
blocks.2.ff_or_moe,174,0.1400,0.2756,"Rock, Green, City, Iron, As, H, Two, Royal, F, P, Ne, B, Cross, Mount, M, R, Hill, areas, Pl, White"
blocks.2.ff_or_moe,175,0.4356,0.2988,"tropical, storm, PA, severe, Bri, county, north, east, weakening, forecast, Corps, city, cyclone, northeast, Board, radial, 180, southern, northwest, northward"
blocks.2.ff_or_moe,176,0.0897,0.3041,"An, O, In, an, episode, ci, additional, un, M, A, E, English, Al, And, R, old, early, American, J, 11"
blocks.2.ff_or_moe,177,0.0460,0.3263,"of, use, only, number, numbers, lack, either, three, while, control, 7, one, double, between, 8, j, a, as, with, 37"
blocks.2.ff_or_moe,178,0.3326,0.5290,"October, September, July, December, January, November, June, April, February, August, March, May, until, the, 7, 14, 6, 24, 10, shortly"
blocks.2.ff_or_moe,179,0.0954,0.3356,"next, Cyclone, He, quickly, On, after, she, having, level, storm, surrounding, began, B, with, She, qu, started, immediately, that, where"
blocks.2.ff_or_moe,180,0.1566,0.2939,"said, later, when, found, became, during, especially, noted, added, :, Indian, works, known, due, stated, those, particularly, joined, developed, eventually"
blocks.2.ff_or_moe,181,0.1350,0.3738,"that, how, this, about, what, their, it, stated, his, certain, why, continued, much, many, having, whether, similar, explained, said, promise"
blocks.2.ff_or_moe,182,0.1694,0.2807,"ch, sw, set, car, con, jack, m, j, p, stream, port, ag, verse, fl, wh, w, g, Trans, pit, phone"
blocks.2.ff_or_moe,183,0.0714,0.3200,"called, along, with, using, ., developed, following, y, together, st, during, form, in, inter, team, but, meeting, known, ..., right"
blocks.2.ff_or_moe,184,0.3135,0.2668,"put, Hu, tag, team, Sim, characters, cup, prepare, Herbert, Greek, premiere, points, x, carried, division, Dwight, Tour, ships, bed, #"
blocks.2.ff_or_moe,185,0.1843,0.3216,"of, most, portion, available, they, necessary, people, remaining, involved, notably, %, associated, known, successful, difference, half, good, likely, needed, important"
blocks.2.ff_or_moe,186,0.1828,0.2588,"be, would, have, not, bank, eventually, help, bow, aid, uc, then, produce, later, dil, use, press, need, become, Rom, potentially"
blocks.2.ff_or_moe,187,0.1555,0.2705,"In, television, recent, Do, The, All, both, ari, public, Un, come, God, contrast, Pat, 2006, Cap, cl, addition, human, Man"
blocks.2.ff_or_moe,188,0.1163,0.3043,"including, such, were, of, are, throughout, ;, ., and, countries, types, ranging, plus, —, comparisons, books, during, include, villages, ,"
blocks.2.ff_or_moe,189,0.2842,0.3374,"often, usually, currently, considered, believed, also, now, said, always, not, located, typically, still, sometimes, found, actually, bound, generally, thought, never"
blocks.2.ff_or_moe,190,0.1902,0.3203,"be, used, included, released, returned, Her, moved, seen, considered, re, Life, taken, able, ready, placed, promoted, called, held, com, Des"
blocks.2.ff_or_moe,191,0.1917,0.2797,"under, cover, Under, Re, water, over, Captain, established, 21, pressure, full, Lieutenant, Dutch, dated, tak, Mr, licence, lo, project, signed"
blocks.2.ff_or_moe,192,0.1599,0.2800,"between, Mary, on, approach, itself, himself, did, may, far, ""[, forward, nor, against, complex, Sweden, board, unning, se, seven, nine"
blocks.2.ff_or_moe,193,0.2327,0.2777,"', ’, had, received, Hall, Fox, &, wanted, was, chose, announced, wrote, gave, Miller, Hendrix, sne, Train, Ryan, fans, himself"
blocks.2.ff_or_moe,194,0.1339,0.3993,"and, which, as, but, the, who, where, or, although, a, though, "", including, not, with, both, while, in, B, an"
blocks.2.ff_or_moe,195,0.2187,0.3470,"ol, ak, ul, u, z, i, ay, ig, id, am, av, é, ia, it, ch, ich, ik, ley, ini, ic"
blocks.2.ff_or_moe,196,0.0749,0.2890,"having, a, been, Un, an, Black, little, class, community, had, great, V, Hans, half, mat, context, black, v, Pe, so"
blocks.2.ff_or_moe,197,0.0853,0.3407,"the, his, their, a, its, 10, an, October, her, this, board, February, 21, high, September, The, set, open, November, screen"
blocks.2.ff_or_moe,198,0.2076,0.3656,"yet, ever, before, immediately, material, really, only, always, quite, fully, initially, necessarily, found, nearly, just, entirely, any, t, seriously, very"
blocks.2.ff_or_moe,199,0.2464,0.3083,"ley, br, im, id, big, ou, Ch, ver, ben, ak, son, ik, ul, ini, Hum, ran, bet, Pin, rom, sel"
blocks.2.ff_or_moe,200,0.2166,0.3309,"made, originally, also, not, initially, finally, used, eventually, reported, officially, only, based, already, brought, considered, headed, quickly, never, probably, being"
blocks.2.ff_or_moe,201,0.1983,0.2895,"or, even, otherwise, just, whatever, simply, during, said, do, ori, Russell, directly, bad, semi, perhaps, fleet, sometimes, similar, any, signed"
blocks.2.ff_or_moe,202,0.0806,0.3332,"a, used, held, considered, more, involved, released, part, an, lost, dis, made, being, shown, officially, fully, the, really, one, played"
blocks.2.ff_or_moe,203,0.1659,0.3565,"million, 5, 6, 7, high, 1, low, 10, ,, 4, 12, 13, small, 9, ., 3, second, rich, 16, per"
blocks.2.ff_or_moe,204,0.2792,0.2800,"wa, Life, though, bridge, using, Admiral, quickly, based, rel, introduced, process, Park, ingly, originally, strongly, ico, river, Flood, initially, sho"
blocks.2.ff_or_moe,205,0.1155,0.3290,"one, front, head, their, history, ten, losing, dark, 9, back, battle, center, touch, bed, black, gold, gu, three, ac, here"
blocks.2.ff_or_moe,206,0.1998,0.2889,"s, Long, ll, ve, good, d, 70s, 27, t, 6, nar, mers, successful, stand, 500, short, 000, project, 29, otherwise"
blocks.2.ff_or_moe,207,0.1044,0.3454,"la, u, l, ne, v, k, i, le, family, par, ar, an, is, al, de, ve, o, n, f, a"
blocks.2.ff_or_moe,208,0.3000,0.2596,"Ho, around, plant, greatly, music, syndrome, Som, osa, required, Perhaps, faced, following, ran, DNA, rage, creation, offering, continued, face, bout"
blocks.2.ff_or_moe,209,0.3444,0.2382,"24, (, 17, 16, 12, 18, 30, 40, about, 10, 23, 15, 45, sea, 35, 28, 19, 32, 20, 22"
blocks.2.ff_or_moe,210,0.1189,0.3054,"over, because, down, second, ..., higher, ac, but, selection, surrounding, Un, so, taking, competing, whom, extended, Ver, line, Over, level"
blocks.2.ff_or_moe,211,0.1553,0.2758,"under, running, School, come, prior, works, past, taking, Tam, right, using, area, material, images, O, ..., music, offers, far, But"
blocks.2.ff_or_moe,212,0.0978,0.3352,"., long, 50, ), more, other, 20, )., 28, 30, M, US, million, 6, j, t, different, 35, 3, %"
blocks.2.ff_or_moe,213,0.1218,0.2444,"., J, W, 25, P, N, K, 40, 20, R, 35, 11, Z, B, Sh, S, M, -, independent, Y"
blocks.2.ff_or_moe,214,0.2586,0.2893,"make, sure, look, details, fun, makes, demands, tent, up, way, landfall, using, get, Body, right, Captain, young, Atlantic, money, calls"
blocks.2.ff_or_moe,215,0.0442,0.3320,"w, written, (, by, James, I, l, B, and, de, right, dis, 3, D, but, ("", Un, R, team, originally"
blocks.2.ff_or_moe,216,0.2709,0.2558,"ear, Just, Union, Con, Later, cos, Green, mentioned, Under, presence, rome, far, Cross, named, noted, Two, removed, Gar, Black, ador"
blocks.2.ff_or_moe,217,0.1900,0.3219,"been, become, had, have, fallen, has, contributed, feature, continued, only, come, survived, followed, worked, recognized, very, left, concluded, difficulty, V"
blocks.2.ff_or_moe,218,0.1250,0.3054,"all, four, bad, we, three, five, European, major, open, eight, this, everything, material, everyone, took, later, Han, white, places, Chief"
blocks.2.ff_or_moe,219,0.1603,0.2710,"ent, through, cent, io, not, pon, letter, ence, ion, that, following, con, orders, ise, brief, ated, illusion, ed, cr, British"
blocks.2.ff_or_moe,220,0.1938,0.4281,"the, a, their, his, an, these, several, its, those, many, two, this, another, her, three, various, what, some, both, five"
blocks.2.ff_or_moe,221,0.1084,0.3695,"with, started, began, starts, having, to, team, 1, continued, through, directly, begins, running, 3, quickly, slowly, saw, followed, only, A"
blocks.2.ff_or_moe,222,0.3234,0.3059,"who, whose, whom, Those, formerly, affected, previously, built, published, cut, features, few, participated, seconds, unfamiliar, kept, started, wishing, fight, nobody"
blocks.2.ff_or_moe,223,0.1391,0.3253,"high, action, 12, sp, 30, 20, position, motion, life, five, potential, three, total, seven, Mer, 14, speed, different, 10, ad"
blocks.2.ff_or_moe,224,0.1468,0.3267,"be, take, make, give, become, the, come, co, do, provide, report, keep, cut, trade, his, date, perform, deal, what, de"
blocks.2.ff_or_moe,225,0.1199,0.3693,"up, around, out, down, between, off, almost, across, along, on, various, upon, their, occurred, near, from, into, during, far, primarily"
blocks.2.ff_or_moe,226,0.2825,0.2896,"away, beyond, far, 20th, north, Early, 19th, late, past, 1970s, Bar, Europe, well, 1990s, development, 1980s, developed, 1960s, lane, drawn"
blocks.2.ff_or_moe,227,0.3112,0.2543,"Pet, Cooper, best, View, pass, Victoria, pilot, double, fellow, based, Sel, superb, ki, collected, jo, bridge, continued, gorgeous, modest, distr"
blocks.2.ff_or_moe,228,0.4100,0.2975,"value, control, relationship, movement, ability, pressure, technology, management, structure, appeal, performance, observations, enforcement, potent, talent, mechanism, connections, problems, therapy, controversy"
blocks.2.ff_or_moe,229,0.0646,0.3625,"take, place, control, over, command, took, hold, new, the, taking, part, most, back, takes, a, some, his, He, down, nearly"
blocks.2.ff_or_moe,230,0.1221,0.3041,"which, that, called, estimated, just, following, taken, within, let, 29, where, UK, using, known, initially, sub, double, similar, about, 36"
blocks.2.ff_or_moe,231,0.1026,0.3180,"V, May, their, Sam, Re, Le, R, Br, June, A, An, Ar, David, then, B, Frank, the, Cr, Is, To"
blocks.2.ff_or_moe,232,0.1159,0.2941,"t, ten, just, use, art, n, v, reading, allow, ir, practice, only, original, im, He, final, study, zer, ul, remaining"
blocks.2.ff_or_moe,233,0.0646,0.3334,"in, Grand, American, In, Four, All, Great, New, second, [PAD], D, with, Con, The, Ex, La, Five, days, R, by"
blocks.2.ff_or_moe,234,0.3154,0.2784,"High, School, view, In, Middle, Line, Spirit, Three, Baby, Law, Robin, Dan, mis, ography, Thames, Bell, showed, ultra, green, Head"
blocks.2.ff_or_moe,235,0.2424,0.2408,"(, km, er, en, osis, mi, script, ("", mph, ern, ology, Danzig, q, possible, Bell, Vol, age, And, times, ological"
blocks.2.ff_or_moe,236,0.2236,0.2912,"state, city, northern, southern, entire, To, western, form, elements, material, native, territory, independent, content, company, lower, units, newly, family, forces"
blocks.2.ff_or_moe,237,0.0388,0.3267,"so, Un, following, which, many, close, various, that, D, Y, sk, several, sw, black, used, run, having, in, E, Sh"
blocks.2.ff_or_moe,238,0.3487,0.2569,",, —, ;, years, announcement, involving, comprised, contained, consisted, ishment, peloton, hearings, summers, library, storyline, airing, Emanuel, days, scheme, onward"
blocks.2.ff_or_moe,239,0.1623,0.4026,"John, James, Henry, Charles, Thomas, William, Robert, M, E, Joseph, Paul, B, P, F, Me, Alexander, Z, George, ', I"
blocks.2.ff_or_moe,240,0.1469,0.3444,"of, before, after, ago, later, old, where, months, place, weeks, frame, afterwards, prior, Before, Of, which, hundred, east, that, week"
blocks.2.ff_or_moe,241,0.1289,0.2611,"(, m, Morgan, f, man, Mo, X, ull, inch, mix, d, Cl, Hell, ma, air, slowly, /, ass, inter, foot"
blocks.2.ff_or_moe,242,0.3548,0.3403,"gun, guns, torpedo, anti, firing, match, magazine, Mark, forward, deck, turret, weapon, Vickers, cannon, nuclear, naval, armament, six, range, weapons"
blocks.2.ff_or_moe,243,0.1541,0.2997,"year, type, day, Cur, Red, style, 0, 70, war, week, life, game, round, General, minute, Sea, N, run, class, St"
blocks.2.ff_or_moe,244,0.3236,0.2660,"same, largest, highest, entire, remainder, earliest, rest, usual, initial, latter, next, whole, larger, creation, lowest, original, others, (£, necessary, central"
blocks.2.ff_or_moe,245,0.1345,0.3086,"over, Over, 100, ten, nearly, 300, 500, 50, taking, land, paid, pl, 10, two, due, ac, sell, cast, water, levels"
blocks.2.ff_or_moe,246,0.2055,0.3294,"two, three, four, days, latter, tim, pair, half, remaining, five, ships, consecutive, separate, additional, tr, six, stepped, months, animals, incomplete"
blocks.2.ff_or_moe,247,0.1093,0.3150,"longer, no, more, No, little, st, less, Pe, record, such, long, return, De, real, Gr, new, actual, do, serious, great"
blocks.2.ff_or_moe,248,0.1121,0.2990,"time, Justice, point, ., Green, points, though, :, end, water, bo, ;, work, level, 6, ra, rather, showing, ref, tap"
blocks.2.ff_or_moe,249,0.1212,0.2870,"At, able, National, II, back, west, required, —, J, Kal, von, Christ, ma, an, On, G, Li, But, gas, ak"
blocks.2.ff_or_moe,250,0.2517,0.2644,"Co, [PAD], Moore, background, Smith, script, ena, partly, details, opera, ae, name, gives, Williamson, view, authority, ana, following, although, may"
blocks.2.ff_or_moe,251,0.0744,0.2872,"O, la, cr, G, V, cl, just, ', D, E, record, X, F, A, Tom, me, God, Bro, u, rest"
blocks.2.ff_or_moe,252,0.0708,0.2873,"of, ', ,, (, —, ship, ’, School, Council, and, hood, Society, syndrome, ;, House, ., Act, for, magazine, Richard"
blocks.2.ff_or_moe,253,0.1394,0.3530,"those, other, usual, typical, many, normal, previous, that, others, most, conventional, previously, than, earlier, standard, two, the, its, traditional, what"
blocks.2.ff_or_moe,254,0.0444,0.3070,"second, ..., is, magazine, series, W, ,, M, ly, in, San, as, which, and, before, ', top, N, past, heart"
blocks.2.ff_or_moe,255,0.1892,0.3330,"been, had, previously, already, not, originally, run, earlier, long, created, once, failed, fallen, never, begun, brought, come, left, roughly, made"
blocks.3.ff_or_moe,0,0.1391,0.3925,"a, in, "", ,, the, and, most, one, (, that, A, two, later, ., on, past, first, once, late, many"
blocks.3.ff_or_moe,1,0.4424,0.3241,"Daily, Weekly, website, Council, Times, School, journalist, newspaper, Committee, Magazine, review, News, Journal, report, Commission, Director, Tribune, described, magazine, Library"
blocks.3.ff_or_moe,2,0.0711,0.3415,"series, over, first, lead, T, with, ,, season, on, at, in, L, "", F, for, and, home, double, record, only"
blocks.3.ff_or_moe,3,0.1269,0.4121,"in, ,, :, it, 30, for, 10, M, ., and, or, to, new, j, that, so, v, a, P, on"
blocks.3.ff_or_moe,4,0.2491,0.3922,"although, but, while, though, which, despite, including, where, resulting, however, because, along, when, rather, except, before, after, due, without, whose"
blocks.3.ff_or_moe,5,0.0861,0.3455,"than, ,, due, ., because, for, material, part, following, parts, after, kind, ;, compared, being, so, at, and, quality, that"
blocks.3.ff_or_moe,6,0.0996,0.3356,"as, on, it, and, at, or, age, while, n, un, (, a, open, ,, av, ate, in, S, Gar, out"
blocks.3.ff_or_moe,7,0.1895,0.3225,"–, edition, Men, National, issue, meeting, episode, Battle, race, annual, event, 2010, release, opening, New, season, show, number, interview, cover"
blocks.3.ff_or_moe,8,0.0782,0.4055,"of, to, over, way, through, back, down, time, for, many, with, that, from, the, w, behind, ing, by, past, while"
blocks.3.ff_or_moe,9,0.2417,0.4036,"a, in, and, for, that, ,, on, with, using, one, ., is, ', over, as, by, it, was, so, or"
blocks.3.ff_or_moe,10,0.1186,0.3169,"-, television, road, run, story, main, show, game, night, deal, team, scale, life, live, contract, three, long, experience, direct, record"
blocks.3.ff_or_moe,11,0.2601,0.3635,"years, days, weeks, months, minutes, different, million, %, people, year, six, consecutive, hours, nine, 9, additional, eight, 15, five, separate"
blocks.3.ff_or_moe,12,0.2432,0.3051,"same, date, caused, gave, activity, information, followed, closed, brought, particular, opened, Later, episode, building, year, class, work, resulted, quickly, happened"
blocks.3.ff_or_moe,13,0.0717,0.2863,"dis, used, gr, Con, en, close, as, position, inter, proved, feature, ac, be, m, only, found, cur, b, first, section"
blocks.3.ff_or_moe,14,0.0669,0.3401,"The, For, the, a, ten, well, not, L, c, (, en, k, ,, too, and, A, -, p, from, ton"
blocks.3.ff_or_moe,15,0.4175,0.3250,"companies, towns, sources, cities, groups, buildings, teams, pieces, awards, officers, troops, original, authors, institutions, soldiers, artists, bands, parties, writers, sections"
blocks.3.ff_or_moe,16,0.1927,0.3809,"', I, feel, love, really, come, have, get, know, wanted, did, !, saw, look, you, Don, had, You, got, like"
blocks.3.ff_or_moe,17,0.1707,0.3778,""", one, New, ,, the, out, (, in, that, two, I, both, by, as, and, a, le, more, H, ."
blocks.3.ff_or_moe,18,0.1526,0.3775,",, ;, ., —, .,, they, when, during, despite, while, she, there, "",, ,"", –, ),, without, he, however, following"
blocks.3.ff_or_moe,19,0.1456,0.4214,"her, his, the, their, another, a, The, its, him, an, what, some, those, this, something, them, these, Chris, producer, Doctor"
blocks.3.ff_or_moe,20,0.1040,0.3512,"and, on, F, as, y, Y, P, set, a, more, in, ,, d, all, T, "", Un, only, two, en"
blocks.3.ff_or_moe,21,0.0890,0.3759,"all, set, St, In, on, ,, many, He, most, in, some, once, after, and, (, later, at, for, old, others"
blocks.3.ff_or_moe,22,0.2524,0.4495,"North, South, north, south, India, western, Washington, central, southern, Europe, West, Park, United, British, California, Canada, northern, west, areas, New"
blocks.3.ff_or_moe,23,0.0982,0.3888,"one, three, two, following, after, way, for, by, four, while, next, ., during, that, only, once, more, because, other, R"
blocks.3.ff_or_moe,24,0.2914,0.3978,"West, South, York, East, African, Coast, Atlantic, American, North, London, Africa, Florida, States, Sea, European, Ocean, Northwest, One, Hal, Country"
blocks.3.ff_or_moe,25,0.0690,0.3599,"down, (, over, all, American, while, He, that, and, His, F, which, s, G, late, ,, In, J, called, on"
blocks.3.ff_or_moe,26,0.1531,0.3659,"re, one, and, a, on, in, out, at, en, that, ,, or, un, of, most, set, ., af, ri, for"
blocks.3.ff_or_moe,27,0.1377,0.3688,"over, all, in, b, it, end, and, be, that, ve, on, so, for, ,, or, off, as, a, one, per"
blocks.3.ff_or_moe,28,0.1358,0.3717,"d, m, on, in, and, that, two, a, one, w, ,, k, ten, over, the, as, under, t, set, it"
blocks.3.ff_or_moe,29,0.2546,0.3957,";, during, ., —, ("", throughout, without, while, when, since, shortly, until, despite, sometime, ),, altogether, entitled, regarding, whilst, amid"
blocks.3.ff_or_moe,30,0.1279,0.3901,"on, (, S, The, in, and, un, out, from, re, P, so, ,, at, part, one, into, even, On, a"
blocks.3.ff_or_moe,31,0.0972,0.3308,"de, and, set, the, be, out, ,, both, such, for, that, during, only, T, to, S, im, then, a, under"
blocks.3.ff_or_moe,32,0.0559,0.3425,"most, many, but, form, O, be, past, S, very, as, one, A, on, band, some, so, en, to, for, con"
blocks.3.ff_or_moe,33,0.1205,0.3437,"with, form, not, re, head, that, to, at, ac, as, 1, and, in, for, co, up, well, ,, first, un"
blocks.3.ff_or_moe,34,0.0418,0.3302,"the, -, water, a, most, work, one, cover, taking, half, and, some, ing, take, str, by, look, line, ten, taken"
blocks.3.ff_or_moe,35,0.3483,0.3657,"was, had, became, took, began, went, would, came, did, remained, gave, appeared, were, continued, could, broke, started, received, drew, occurred"
blocks.3.ff_or_moe,36,0.3027,0.3866,"next, final, sixth, highest, fifth, entire, same, initial, last, second, fourth, top, third, lowest, 2015, 2005, previous, 2006, peak, 2009"
blocks.3.ff_or_moe,37,0.3202,0.3183,"southern, army, northern, main, fleet, larger, eastern, garrison, rear, village, outer, river, north, small, newly, naval, latter, south, coastal, entire"
blocks.3.ff_or_moe,38,0.1837,0.3695,"they, it, he, she, there, this, these, you, although, we, though, neither, none, when, however, anyone, unlike, something, if, the"
blocks.3.ff_or_moe,39,0.4666,0.2953,"storm, tropical, cyclone, Tropical, depression, hurricane, circulation, system, cold, disturbance, extratropical, eye, warm, approach, passage, monsoon, Gulf, convection, strengthening, landfall"
blocks.3.ff_or_moe,40,0.3369,0.4589,"5, 22, 30, 40, 0, 18, 3, 23, It, 20, The, 70, 50, 21, 25, 12, 60, 38, 27, 14"
blocks.3.ff_or_moe,41,0.1706,0.3846,",, as, most, and, all, on, "", in, with, many, one, some, an, it, the, er, ar, ., for, only"
blocks.3.ff_or_moe,42,0.1145,0.3742,"A, under, up, not, S, and, its, E, most, all, that, over, ., in, as, I, only, both, The, he"
blocks.3.ff_or_moe,43,0.0640,0.3223,"out, in, still, until, under, north, remained, un, with, place, long, south, outside, well, now, for, low, not, while, on"
blocks.3.ff_or_moe,44,0.1636,0.4124,"in, A, that, with, and, W, leading, a, for, at, the, The, ,, from, P, has, it, so, :, to"
blocks.3.ff_or_moe,45,0.2680,0.3347,"time, period, episode, version, week, day, game, chance, article, nine, edition, opportunity, month, piece, five, moment, story, occasion, feature, meeting"
blocks.3.ff_or_moe,46,0.0412,0.3047,"million, by, later, left, for, per, high, spent, in, government, ,, be, and, right, short, re, instead, cost, return, only"
blocks.3.ff_or_moe,47,0.1262,0.3992,"(, that, —, ;, The, over, so, and, on, for, to, Van, ("", when, as, w, but, D, In, in"
blocks.3.ff_or_moe,48,0.1639,0.3063,"later, prior, before, while, earlier, overall, after, longer, following, United, ahead, st, ;, reviews, fore, trial, critical, according, beating, adult"
blocks.3.ff_or_moe,49,0.0956,0.3250,"Con, not, on, and, ,, still, W, called, at, fl, de, ., just, S, first, in, that, with, over, ten"
blocks.3.ff_or_moe,50,0.2132,0.4307,"in, on, as, ., "", B, In, P, ,, over, and, A, at, for, (, ', E, first, use, by"
blocks.3.ff_or_moe,51,0.1218,0.3883,"others, other, the, his, another, some, its, even, later, eventually, those, their, finally, ultimately, perhaps, took, a, had, not, thus"
blocks.3.ff_or_moe,52,0.1889,0.3840,"under, that, an, in, ,, a, the, (, ', de, "", her, at, on, In, out, and, is, He, also"
blocks.3.ff_or_moe,53,0.1206,0.3186,"D, 6, type, 16, Sh, 10, 17, American, M, N, F, war, 8, S, In, A, W, 4, like, 15"
blocks.3.ff_or_moe,54,0.4083,0.2863,"significant, additional, minor, moderate, tropical, storm, wind, electricity, coastal, electrical, severe, flooding, hurricane, winds, landfall, agricultural, rainfall, much, damage, extensive"
blocks.3.ff_or_moe,55,0.1937,0.4490,"the, his, their, those, these, various, its, a, this, what, some, many, an, her, any, several, another, them, him, certain"
blocks.3.ff_or_moe,56,0.2226,0.3122,"gen, pit, v, ling, id, led, ig, der, ize, ler, les, l, sed, sing, i, te, ide, le, ver, cur"
blocks.3.ff_or_moe,57,0.1414,0.3541,"net, an, as, un, f, in, most, and, two, from, ed, first, one, ,, a, "", for, at, that, D"
blocks.3.ff_or_moe,58,0.2300,0.3772,"in, and, is, an, that, ', ,, all, as, out, it, (, M, at, ., for, a, both, on, back"
blocks.3.ff_or_moe,59,0.0887,0.3543,"that, only, ,, two, "", and, t, in, back, P, bar, both, set, one, en, sub, a, much, over, for"
blocks.3.ff_or_moe,60,0.1021,0.3843,"two, one, "", first, An, G, the, J, new, de, but, under, an, a, F, He, P, ,, K, once"
blocks.3.ff_or_moe,61,0.4304,0.3223,"animals, protection, materials, structures, plants, populations, services, birds, material, communities, animal, sites, food, blood, plate, products, houses, management, behavior, studies"
blocks.3.ff_or_moe,62,0.3276,0.3042,"century, style, tradition, language, village, period, Roman, kingdom, region, ancient, settlement, culture, people, European, episode, race, Greek, texts, literature, dynasty"
blocks.3.ff_or_moe,63,0.1375,0.3768,"two, at, in, de, under, one, three, both, she, with, re, and, The, on, "", ,, en, per, that, he"
blocks.3.ff_or_moe,64,0.1880,0.4067,"E, that, ,, most, one, the, "", A, J, and, in, an, on, D, M, The, (, as, S, L"
blocks.3.ff_or_moe,65,0.1627,0.2749,"old, upper, inner, red, anger, leg, light, raised, last, strange, ung, second, myth, out, Q, late, mid, outside, well, aver"
blocks.3.ff_or_moe,66,0.1301,0.3712,"A, "", only, In, the, most, ,, a, in, one, late, two, J, and, ., E, de, head, L, '"
blocks.3.ff_or_moe,67,0.2357,0.3981,"that, the, a, in, ,, "", (, and, on, two, both, as, he, at, for, it, when, ., The, three"
blocks.3.ff_or_moe,68,0.0557,0.3076,"brother, Di, life, An, Me, than, half, en, As, younger, company, di, generation, D, y, and, house, ,, A, j"
blocks.3.ff_or_moe,69,0.0414,0.3097,"-, under, ability, hn, ill, ins, .,, ., of, able, not, the, ating, as, key, ,, Ha, used, and, ["
blocks.3.ff_or_moe,70,0.1733,0.3804,"to, in, by, led, with, two, from, (, ,, and, only, most, a, that, le, "", one, use, ', the"
blocks.3.ff_or_moe,71,0.0697,0.3433,"one, at, he, ur, ap, per, within, ne, op, ot, as, so, on, a, el, that, to, part, l, te"
blocks.3.ff_or_moe,72,0.1812,0.3543,"under, only, that, in, "", the, a, 10, J, (, ,, on, and, ', first, as, an, one, de, most"
blocks.3.ff_or_moe,73,0.0454,0.3165,"most, at, that, re, sub, ,, following, either, "", for, and, J, having, best, immediately, left, b, would, set, H"
